Customer_id,Gender,Age,sales_date,sales_time,store_id,item_code,sales_amount,sales_quantity
1169,M,18,9/1/2021,08:09:38,4446,1900020,14.02,1
1170,M,13,9/1/2021,09:01:08,4446,1900020,14.02,1
1171,F,19,9/1/2021,13:26:32,4446,1900020,14.02,1
1172,F,25,9/1/2021,19:56:07,4446,1900020,14.02,1
1173,F,59,10/1/2021,11:45:56,2512,1900020,14.02,1
1174,F,13,10/1/2021,12:05:47,2512,1900020,14.02,1
1175,F,5,10/1/2021,19:00:46,2512,1900020,14.02,1
1176,F,49,10/1/2021,20:04:34,2512,1900020,14.02,1
1177,F,67,10/1/2021,20:24:58,2512,1900020,14.02,1
1178,F,31,10/1/2021,21:15:55,2512,1900020,14.02,1
1179,M,42,10/1/2021,22:52:23,2512,1900020,14.02,1
1180,F,27,10/1/2021,09:25:49,4446,1900020,14.02,1
1181,F,20,10/1/2021,17:34:09,4446,1900020,14.02,1
1182,F,58,10/1/2021,19:48:18,4446,1900020,14.02,1
1183,M,4,11/1/2021,10:04:40,2512,1900020,14.02,1
1184,F,14,11/1/2021,13:33:58,2512,1900020,14.02,1
1185,M,21,11/1/2021,16:50:28,2512,1900020,14.02,1
1186,F,58,11/1/2021,17:07:22,2512,1900020,14.02,1
1187,M,20,11/1/2021,17:57:43,2512,1900020,14.02,1
1188,F,25,11/1/2021,18:37:15,2512,1900020,14.02,1
1189,F,56,11/1/2021,20:22:40,2512,1900020,14.02,1
1190,M,22,11/1/2021,22:52:53,2512,1900020,14.02,1
1191,F,39,11/1/2021,14:00:55,4234,1900020,14.02,1
1192,M,52,11/1/2021,15:47:08,4234,1900020,14.02,1
1193,M,67,11/1/2021,06:38:38,4446,1900020,14.02,1
1194,F,30,11/1/2021,08:58:18,4446,1900020,14.02,1
1195,F,39,11/1/2021,11:55:52,4446,1900020,14.02,1
1196,M,58,11/1/2021,20:38:13,4446,1900020,14.02,1
1197,M,40,12/1/2021,00:05:46,2512,1900020,14.02,1
1198,M,40,12/1/2021,01:55:08,2512,1900020,14.02,1
1199,M,49,12/1/2021,07:39:52,2512,1900020,14.02,1
1200,M,28,12/1/2021,11:44:08,2512,1900020,14.02,1
1201,F,61,12/1/2021,12:47:51,2512,1900020,14.02,1
1202,M,66,12/1/2021,18:28:18,4234,1900020,14.02,1
1203,F,55,12/1/2021,09:38:50,4446,1900020,14.02,1
1204,M,64,13/1/2021,22:02:20,2512,1900020,11.68,1
1205,M,70,13/1/2021,00:24:01,2512,1900020,14.02,1
1206,F,52,13/1/2021,02:58:45,2512,1900020,14.02,1
1207,M,54,13/1/2021,07:49:25,2512,1900020,14.02,1
1208,M,66,13/1/2021,08:10:19,2512,1900020,14.02,1
1209,M,29,13/1/2021,10:05:21,2512,1900020,14.02,1
1210,M,58,13/1/2021,11:55:19,2512,1900020,14.02,1
1211,F,51,13/1/2021,17:41:45,2512,1900020,14.02,1
1212,M,72,13/1/2021,22:10:03,2512,1900020,14.02,1
1213,M,34,13/1/2021,23:19:44,2512,1900020,14.02,1
1214,F,26,13/1/2021,00:04:00,4234,1900020,14.02,1
1215,F,48,13/1/2021,02:56:50,4234,1900020,14.02,1
1216,F,38,13/1/2021,02:59:08,4234,1900020,14.02,1
1217,F,57,13/1/2021,20:22:53,4234,1900020,14.02,1
1218,F,54,13/1/2021,20:38:12,4234,1900020,14.02,1
1219,F,45,13/1/2021,21:28:43,4234,1900020,14.02,1
1220,M,31,13/1/2021,15:33:46,4446,1900020,14.02,1
1221,M,53,14/1/2021,00:24:14,2512,1900020,14.02,1
1222,M,42,14/1/2021,03:28:24,2512,1900020,14.02,1
1223,M,32,14/1/2021,08:34:24,2512,1900020,14.02,1
1224,M,38,14/1/2021,08:51:09,2512,1900020,14.02,1
1225,F,69,14/1/2021,16:00:52,2512,1900020,14.02,1
1226,M,28,14/1/2021,19:04:01,2512,1900020,14.02,1
1227,M,33,14/1/2021,23:07:42,2512,1900020,14.02,1
1228,M,30,14/1/2021,23:23:57,2512,1900020,14.02,1
1229,F,49,14/1/2021,01:16:04,4234,1900020,14.02,1
1230,F,12,14/1/2021,07:00:54,4234,1900020,14.02,1
1231,F,52,14/1/2021,21:41:45,4234,1900020,14.02,1
1232,F,48,15/1/2021,00:17:21,2512,1900020,14.02,1
1233,F,44,15/1/2021,16:24:52,2512,1900020,14.02,1
1234,F,54,15/1/2021,22:47:27,2512,1900020,14.02,1
1235,M,47,15/1/2021,22:08:53,4234,1900020,14.02,1
1236,M,45,15/1/2021,22:17:12,4234,1900020,14.02,1
1237,F,48,15/1/2021,20:55:05,4446,1900020,11.68,1
1238,M,14,15/1/2021,08:12:19,4446,1900020,14.02,1
1239,M,62,15/1/2021,20:02:49,4446,1900020,14.02,1
1240,M,21,16/1/2021,00:28:17,2512,1900020,14.02,1
1241,M,12,16/1/2021,06:56:33,2512,1900020,14.02,1
1242,M,45,16/1/2021,18:49:06,2512,1900020,14.02,1
1243,M,4,16/1/2021,07:12:48,4234,1900020,14.02,1
1244,F,6,16/1/2021,11:12:38,4234,1900020,14.02,1
1245,F,18,16/1/2021,14:57:43,4446,1900020,14.02,1
1246,M,51,16/1/2021,19:30:29,4446,1900020,14.02,1
1247,F,49,17/1/2021,18:19:52,2512,1900020,14.02,1
1248,F,42,17/1/2021,18:22:31,2512,1900020,14.02,1
1249,F,8,17/1/2021,19:22:03,2512,1900020,14.02,1
1250,M,36,17/1/2021,23:38:54,2512,1900020,14.02,1
1251,M,47,17/1/2021,23:49:28,2512,1900020,14.02,1
1252,M,29,17/1/2021,21:27:06,4234,1900020,14.02,1
1253,M,65,17/1/2021,21:30:38,4234,1900020,14.02,1
1254,M,67,17/1/2021,22:22:40,4234,1900020,14.02,1
1255,M,52,17/1/2021,22:53:35,4234,1900020,14.02,1
1256,M,15,18/1/2021,09:07:48,2512,1900020,14.02,1
1257,F,62,18/1/2021,18:13:15,2512,1900020,14.02,1
1258,M,56,18/1/2021,18:19:46,2512,1900020,14.02,1
1259,M,51,18/1/2021,18:33:41,2512,1900020,14.02,1
1260,F,19,18/1/2021,19:01:46,2512,1900020,14.02,1
1261,M,71,18/1/2021,20:31:20,2512,1900020,14.02,1
1262,M,43,18/1/2021,22:45:26,2512,1900020,14.02,1
1263,F,55,18/1/2021,23:28:32,2512,1900020,14.02,1
1264,F,71,18/1/2021,23:32:09,2512,1900020,14.02,1
1265,F,73,18/1/2021,02:59:01,4234,1900020,14.02,1
1266,F,38,18/1/2021,17:52:33,4234,1900020,14.02,1
1267,F,4,18/1/2021,22:32:11,4234,1900020,14.02,1
1268,F,48,18/1/2021,11:32:29,4446,1900020,14.02,1
1269,M,58,18/1/2021,19:48:01,4446,1900020,14.02,1
1270,F,69,18/1/2021,19:58:47,4446,1900020,14.02,1
1271,F,27,18/1/2021,20:53:48,4446,1900020,14.02,1
1272,F,62,19/1/2021,22:34:32,2512,1900020,11.68,1
1273,M,65,19/1/2021,17:05:18,2512,1900020,14.02,1
1274,F,52,19/1/2021,19:55:47,2512,1900020,14.02,1
1275,M,41,19/1/2021,23:04:25,2512,1900020,14.02,1
1276,M,53,19/1/2021,11:44:37,4446,1900020,14.02,1
1277,M,66,20/1/2021,01:04:27,2512,1900020,14.02,1
1278,M,58,20/1/2021,02:57:41,2512,1900020,14.02,1
1279,F,44,20/1/2021,10:27:37,2512,1900020,14.02,1
1280,F,65,20/1/2021,17:01:43,2512,1900020,14.02,1
1281,F,6,20/1/2021,18:23:32,2512,1900020,14.02,1
1282,F,57,20/1/2021,19:51:03,2512,1900020,14.02,1
1283,M,52,20/1/2021,22:46:29,2512,1900020,14.02,1
1284,M,6,20/1/2021,05:47:48,4234,1900020,14.02,1
1285,F,46,20/1/2021,10:06:07,4234,1900020,14.02,1
1286,M,13,20/1/2021,18:12:35,4234,1900020,14.02,1
1287,M,62,20/1/2021,22:22:23,4234,1900020,14.02,1
1288,F,31,20/1/2021,10:06:24,4446,1900020,14.02,1
1289,F,33,21/1/2021,07:11:08,2512,1900020,14.02,1
1290,F,65,21/1/2021,18:46:34,2512,1900020,14.02,1
1291,F,28,21/1/2021,18:00:32,4234,1900020,14.02,1
1292,F,57,21/1/2021,18:04:18,4234,1900020,14.02,1
1293,F,65,21/1/2021,18:31:53,4234,1900020,14.02,1
1294,F,36,21/1/2021,20:03:00,4234,1900020,14.02,1
1295,F,4,21/1/2021,16:01:49,4446,1900020,11.68,1
1296,M,32,21/1/2021,07:16:15,4446,1900020,14.02,1
1297,M,47,21/1/2021,09:04:33,4446,1900020,14.02,1
1298,F,15,21/1/2021,10:55:49,4446,1900020,14.02,1
1299,M,37,21/1/2021,14:07:09,4446,1900020,14.02,1
1300,F,62,22/1/2021,07:42:17,2512,1900020,14.02,1
1301,F,49,22/1/2021,09:14:55,2512,1900020,14.02,1
1302,M,23,22/1/2021,11:13:39,2512,1900020,14.02,1
1303,M,45,22/1/2021,16:42:54,2512,1900020,14.02,1
1304,M,20,22/1/2021,19:24:52,2512,1900020,14.02,1
1305,F,70,22/1/2021,22:53:15,2512,1900020,14.02,1
1306,M,7,22/1/2021,23:10:26,2512,1900020,14.02,1
1307,M,61,22/1/2021,03:24:44,4234,1900020,14.02,1
1308,M,6,22/1/2021,19:48:28,4234,1900020,14.02,1
1309,F,45,4/1/2021,07:56:42,8653,3000101,20.56,1
1310,F,16,5/1/2021,07:07:42,4234,3000101,18.69,1
1311,M,35,5/1/2021,22:01:07,8653,3000101,20.56,1
1312,F,54,6/1/2021,01:32:52,4446,3000101,18.69,1
1313,M,66,6/1/2021,09:31:08,4446,3000101,20.56,1
1314,F,62,7/1/2021,12:24:06,2512,3000101,20.56,1
1315,F,10,7/1/2021,11:12:34,8653,3000101,20.56,1
1316,F,34,8/1/2021,14:39:02,2512,3000101,18.69,1
1317,M,41,9/1/2021,21:37:41,2512,3000101,20.56,1
1318,M,11,10/1/2021,12:17:04,4234,3000101,18.69,1
1319,F,69,11/1/2021,18:04:42,2512,3000101,20.56,1
1320,F,12,11/1/2021,22:46:16,4446,3000101,18.69,1
1321,M,62,12/1/2021,08:33:26,8653,3000101,20.56,1
1322,M,71,13/1/2021,08:55:53,4234,3000101,18.69,1
1323,M,4,13/1/2021,07:35:25,8653,3000101,20.56,1
1324,F,71,13/1/2021,07:39:53,8653,3000101,20.56,1
1325,M,55,13/1/2021,19:02:43,8653,3000101,20.56,1
1326,F,69,14/1/2021,16:00:03,2512,3000101,18.69,1
1327,F,49,14/1/2021,05:32:07,4446,3000101,18.69,1
1328,F,12,15/1/2021,04:13:50,4446,3000101,18.69,1
1329,M,19,15/1/2021,11:09:40,4446,3000101,20.56,1
1330,F,56,16/1/2021,11:23:15,8653,3000101,20.56,1
1331,M,49,16/1/2021,22:03:37,8653,3000101,20.56,1
1332,M,21,17/1/2021,12:14:14,2512,3000101,18.69,1
1333,F,16,17/1/2021,18:12:19,2512,3000101,18.69,1
1334,F,64,17/1/2021,19:01:27,2512,3000101,20.56,1
1335,F,69,17/1/2021,01:32:02,8653,3000101,20.56,1
1336,F,25,17/1/2021,17:31:10,8653,3000101,20.56,1
1337,F,33,17/1/2021,19:54:58,8653,3000101,20.56,1
1338,M,64,17/1/2021,20:49:58,8653,3000101,20.56,1
1339,M,36,18/1/2021,21:35:14,2512,3000101,18.69,1
1340,F,41,18/1/2021,23:37:54,2512,3000101,18.69,1
1341,M,54,18/1/2021,11:51:52,8653,3000101,20.56,1
1342,F,71,19/1/2021,15:11:50,2512,3000101,18.69,1
1343,M,39,20/1/2021,18:08:03,8653,3000101,20.56,1
1344,M,8,20/1/2021,22:08:19,8653,3000101,20.56,1
1345,F,32,21/1/2021,19:29:52,2512,3000101,20.56,1
1346,F,46,21/1/2021,21:10:16,8653,3000101,20.56,1
1347,M,55,22/1/2021,00:44:26,4446,3000101,18.69,1
1348,F,35,22/1/2021,09:55:34,8653,3000101,20.56,1
1349,F,69,22/1/2021,12:28:47,8653,3000101,20.56,1
1350,M,56,22/1/2021,23:58:54,8653,3000101,20.56,1
1351,M,56,23/1/2021,16:38:26,8653,3000101,20.56,1
1352,M,47,24/1/2021,00:04:39,4446,3000101,20.56,1
1353,M,31,24/1/2021,17:52:42,8653,3000101,20.56,1
1354,F,23,24/1/2021,22:30:56,8653,3000101,20.56,1
1355,M,5,26/1/2021,18:28:29,8653,3000101,20.56,1
1356,F,16,26/1/2021,22:33:12,8653,3000101,20.56,1
1357,F,72,27/1/2021,17:55:56,8653,3000101,20.56,1
1358,F,61,27/1/2021,21:38:12,8653,3000101,20.56,1
1359,F,66,28/1/2021,21:05:53,2512,3000101,20.56,1
1360,F,55,28/1/2021,21:48:28,2512,3000101,20.56,1
1361,M,72,28/1/2021,08:03:46,8653,3000101,20.56,1
1362,F,71,28/1/2021,19:57:37,8653,3000101,20.56,1
1363,F,10,29/1/2021,16:47:53,8653,3000101,20.56,1
1364,M,29,29/1/2021,17:34:04,8653,3000101,20.56,1
1365,F,15,29/1/2021,20:13:02,8653,3000101,20.56,1
1366,M,52,30/1/2021,14:44:20,2512,3000101,20.56,1
1367,F,65,30/1/2021,10:04:03,8653,3000101,20.56,1
1368,F,9,30/1/2021,10:07:34,8653,3000101,20.56,1
1369,F,43,31/1/2021,11:28:43,2512,3000101,20.56,1
1370,F,57,31/1/2021,21:52:14,4446,3000101,20.56,1
1371,F,62,1/2/2021,12:47:39,2512,3000101,20.56,1
1372,F,54,1/2/2021,20:21:13,8653,3000101,20.56,1
1373,M,36,2/2/2021,10:33:47,2512,3000101,20.56,1
1374,F,47,2/2/2021,16:16:51,2512,3000101,20.56,1
1375,F,72,2/2/2021,17:33:51,8653,3000101,20.56,1
1376,M,14,3/2/2021,18:58:29,2512,3000101,20.56,1
1377,M,26,3/2/2021,20:41:57,2512,3000101,20.56,1
1378,F,49,3/2/2021,21:55:36,2512,3000101,20.56,1
1379,F,57,3/2/2021,09:13:40,8653,3000101,20.56,1
1380,M,10,3/2/2021,19:58:38,8653,3000101,20.56,1
1381,F,55,4/2/2021,16:42:23,2512,3000101,20.56,1
1382,M,12,4/2/2021,08:43:54,8653,3000101,20.56,1
1383,F,6,5/2/2021,11:42:36,8653,3000101,20.56,1
1384,M,56,5/2/2021,19:38:46,8653,3000101,20.56,1
1385,M,8,6/2/2021,11:37:32,8653,3000101,20.56,1
1386,F,18,7/2/2021,21:32:23,2512,3000101,20.56,1
1387,F,58,7/2/2021,12:15:44,8653,3000101,20.56,1
1388,F,52,7/2/2021,12:58:02,8653,3000101,20.56,1
1389,F,28,7/2/2021,21:39:09,8653,3000101,20.56,1
1390,M,6,8/2/2021,04:59:21,2512,3000101,20.56,1
1391,F,62,8/2/2021,05:13:43,2512,3000101,20.56,1
1392,M,60,8/2/2021,06:43:30,4446,3000101,20.56,1
1393,M,8,8/2/2021,20:47:51,4446,3000101,20.56,1
1394,F,63,8/2/2021,18:03:12,8653,3000101,20.56,1
1395,M,27,9/2/2021,13:24:45,8653,3000101,20.56,1
1396,M,19,10/2/2021,13:06:46,8653,3000101,20.56,1
1397,F,40,10/2/2021,15:17:26,8653,3000101,20.56,1
1398,M,70,24/2/2021,15:16:10,2512,3000317,23.36,1
1399,F,71,24/2/2021,22:40:10,4234,3000317,23.36,1
1400,F,66,24/2/2021,22:43:44,4234,3000317,23.36,1
1401,M,43,25/2/2021,17:05:31,2512,3000317,23.36,1
1402,F,28,25/2/2021,15:26:33,4234,3000317,23.36,1
1403,M,69,25/2/2021,16:32:59,4234,3000317,23.36,1
1404,M,39,25/2/2021,17:28:09,4234,3000317,23.36,1
1405,M,15,26/2/2021,10:28:58,4234,3000317,23.36,1
1406,M,6,27/2/2021,10:46:24,2512,3000317,23.36,1
1407,M,36,27/2/2021,08:32:34,4234,3000317,23.36,1
1408,M,57,1/1/2021,11:01:28,2512,3000320,31.78,1
1409,F,62,1/1/2021,22:04:03,2512,3000320,32.71,1
1410,M,48,1/1/2021,12:29:29,2512,3000320,36.45,1
1411,F,39,1/1/2021,18:44:27,4446,3000320,36.45,1
1412,M,38,2/1/2021,20:45:16,2512,3000320,32.71,1
1413,M,4,2/1/2021,13:29:00,4234,3000320,31.78,1
1414,F,21,2/1/2021,03:12:33,4446,3000320,32.71,1
1415,F,14,2/1/2021,20:39:16,4446,3000320,36.45,1
1416,F,12,2/1/2021,19:29:26,8653,3000320,36.45,1
1417,M,16,2/1/2021,22:07:14,8653,3000320,36.45,1
1418,F,13,3/1/2021,14:34:54,2512,3000320,32.71,1
1419,M,56,3/1/2021,13:32:38,4446,3000320,36.45,1
1420,F,55,3/1/2021,12:16:29,8653,3000320,36.45,1
1421,M,51,4/1/2021,19:01:49,8653,3000320,36.45,1
1422,F,39,5/1/2021,13:49:49,4446,3000320,36.45,1
1423,F,5,6/1/2021,18:56:31,4234,3000320,36.45,1
1424,M,21,6/1/2021,20:11:13,8653,3000320,36.45,1
1425,M,30,7/1/2021,20:45:29,2512,3000320,36.45,1
1426,M,60,7/1/2021,19:30:12,4234,3000320,36.45,1
1427,M,60,8/1/2021,08:02:50,4446,3000320,36.45,1
1428,M,19,9/1/2021,19:14:37,2512,3000320,36.45,1
1429,M,26,9/1/2021,23:03:20,4234,3000320,36.45,1
1430,M,40,9/1/2021,01:19:54,8653,3000320,36.45,1
1431,F,53,10/1/2021,12:23:34,4234,3000320,36.45,1
1432,F,56,10/1/2021,16:21:00,4446,3000320,36.45,1
1433,M,52,11/1/2021,14:19:37,2512,3000320,36.45,1
1434,F,43,11/1/2021,16:49:27,8653,3000320,36.45,1
1435,F,50,11/1/2021,23:49:31,8653,3000320,36.45,1
1436,F,56,12/1/2021,08:36:22,2512,3000320,36.45,1
1437,F,62,12/1/2021,18:01:25,4446,3000320,36.45,1
1438,M,6,12/1/2021,09:15:53,8653,3000320,36.45,1
1439,M,52,12/1/2021,18:35:03,8653,3000320,36.45,1
1440,F,55,13/1/2021,12:10:51,2512,3000320,36.45,1
1441,M,62,13/1/2021,16:33:31,4446,3000320,36.45,1
1442,F,21,14/1/2021,11:27:28,4234,3000320,36.45,1
1443,F,10,14/1/2021,18:28:22,8653,3000320,36.45,1
1444,M,20,15/1/2021,10:18:57,4234,3000320,36.45,1
1445,M,25,15/1/2021,17:48:13,4234,3000320,36.45,1
1446,F,41,15/1/2021,20:52:34,4234,3000320,36.45,1
1447,F,68,15/1/2021,20:55:24,4234,3000320,36.45,1
1448,F,11,15/1/2021,00:15:57,8653,3000320,36.45,1
1449,F,44,15/1/2021,16:01:28,8653,3000320,36.45,1
1450,M,53,16/1/2021,17:54:48,2512,3000320,36.45,1
1451,F,69,17/1/2021,04:18:26,2512,3000320,36.45,1
1452,M,25,17/1/2021,20:59:26,4234,3000320,36.45,1
1453,M,25,17/1/2021,17:35:20,8653,3000320,36.45,1
1454,F,64,18/1/2021,12:11:26,2512,3000320,36.45,1
1455,F,69,18/1/2021,21:52:03,2512,3000320,36.45,1
1456,M,66,18/1/2021,11:12:33,8653,3000320,36.45,1
1457,M,15,19/1/2021,08:28:31,4234,3000320,36.45,1
1458,F,10,19/1/2021,12:30:05,4234,3000320,36.45,1
1459,M,71,19/1/2021,20:34:26,4234,3000320,36.45,1
1460,F,10,19/1/2021,21:16:39,4234,3000320,36.45,1
1461,M,13,20/1/2021,12:07:33,8653,3000320,36.45,1
1462,M,28,20/1/2021,18:25:30,8653,3000320,36.45,1
1463,M,70,21/1/2021,12:45:17,4234,3000320,36.45,1
1464,M,28,21/1/2021,12:55:28,8653,3000320,36.45,1
1465,M,63,22/1/2021,18:10:04,2512,3000320,36.45,1
1466,M,39,22/1/2021,06:23:39,4234,3000320,36.45,1
1467,F,18,22/1/2021,23:09:58,4234,3000320,36.45,1
1468,M,33,22/1/2021,13:07:48,8653,3000320,36.45,1
1469,F,60,23/1/2021,20:00:39,2512,3000320,36.45,1
1470,M,71,23/1/2021,21:02:21,2512,3000320,36.45,1
1471,M,48,23/1/2021,06:24:58,4234,3000320,36.45,1
1472,M,21,23/1/2021,14:01:51,4234,3000320,36.45,1
1473,F,21,23/1/2021,13:44:11,8653,3000320,36.45,1
1474,M,59,23/1/2021,20:23:07,8653,3000320,36.45,1
1475,M,57,24/1/2021,21:42:28,2512,3000320,32.71,1
1476,F,40,24/1/2021,08:21:45,4234,3000320,32.71,1
1477,M,9,24/1/2021,10:45:17,8653,3000320,36.45,1
1478,M,41,25/1/2021,17:19:24,2512,3000320,31.78,1
1479,M,54,25/1/2021,06:25:18,4234,3000320,32.71,1
1480,M,72,25/1/2021,21:24:51,8653,3000320,36.45,1
1481,M,51,26/1/2021,09:35:51,4446,3000320,32.71,1
1482,F,60,28/1/2021,13:35:40,4446,3000320,32.71,1
1483,F,56,29/1/2021,06:55:55,2512,3000320,32.71,1
1484,F,73,29/1/2021,07:08:13,4234,3000320,32.71,1
1485,F,60,29/1/2021,21:35:06,4446,3000320,32.71,1
1486,M,18,30/1/2021,15:25:05,2512,3000320,32.71,1
1487,M,19,30/1/2021,16:05:28,8653,3000320,36.45,1
1488,F,73,31/1/2021,12:18:43,2512,3000320,32.71,1
1489,M,43,31/1/2021,18:53:54,2512,3000320,32.71,1
1490,F,11,31/1/2021,21:46:26,2512,3000320,32.71,1
1491,M,28,1/2/2021,22:13:39,2512,3000320,31.78,1
1492,F,41,1/2/2021,19:24:33,2512,3000320,32.71,1
1493,F,67,1/2/2021,19:36:45,2512,3000320,32.71,1
1494,M,56,1/2/2021,19:37:55,2512,3000320,32.71,1
1495,F,67,1/2/2021,01:26:11,4446,3000320,32.71,1
1496,F,46,2/2/2021,16:22:53,4234,3000320,32.71,1
1497,F,46,2/2/2021,19:41:59,4234,3000320,32.71,1
1498,F,29,2/2/2021,17:37:06,8653,3000320,36.45,1
1499,F,61,3/2/2021,14:49:04,2512,3000320,32.71,1
1500,F,57,3/2/2021,18:32:41,2512,3000320,32.71,1
1501,M,59,3/2/2021,13:42:08,4234,3000320,32.71,1
1502,M,46,3/2/2021,17:11:33,4446,3000320,32.71,1
1503,F,67,18/2/2021,09:58:18,2512,3001304,11.68,1
1504,M,54,18/2/2021,12:53:59,4234,3001304,10.28,1
1505,F,53,18/2/2021,09:10:58,8653,3001304,11.68,1
1506,F,21,18/2/2021,11:05:18,8653,3001304,11.68,1
1507,F,16,18/2/2021,22:58:49,8653,3001304,11.68,1
1508,F,53,19/2/2021,20:28:40,2512,3001304,11.68,1
1509,F,30,19/2/2021,20:24:30,8653,3001304,11.68,1
1510,M,5,20/2/2021,20:15:07,2512,3001304,10.28,1
1511,F,49,20/2/2021,05:43:03,4234,3001304,11.68,1
1512,F,14,20/2/2021,13:56:26,8653,3001304,11.68,1
1513,F,27,21/2/2021,10:02:26,2512,3001304,11.68,1
1514,M,66,21/2/2021,06:50:22,4234,3001304,11.68,1
1515,M,61,21/2/2021,00:07:53,4446,3001304,11.68,1
1516,M,16,21/2/2021,07:16:46,4446,3001304,11.68,1
1517,M,5,22/2/2021,06:31:17,2512,3001304,11.68,1
1518,M,47,22/2/2021,07:41:38,2512,3001304,11.68,1
1519,F,30,22/2/2021,10:13:02,2512,3001304,11.68,1
1520,M,73,22/2/2021,20:23:48,2512,3001304,11.68,1
1521,F,28,22/2/2021,12:42:53,4234,3001304,11.68,1
1522,F,33,22/2/2021,12:34:01,8653,3001304,11.68,1
1523,F,67,23/2/2021,10:42:26,2512,3001304,11.68,1
1524,M,41,23/2/2021,17:34:13,4446,3001304,11.68,1
1525,F,37,24/2/2021,07:53:29,8653,3001304,11.68,1
1526,M,49,25/2/2021,06:55:15,2512,3001304,11.68,1
1527,M,64,25/2/2021,07:40:15,2512,3001304,11.68,1
1528,M,50,25/2/2021,16:36:41,2512,3001304,11.68,1
1529,M,43,25/2/2021,17:01:36,2512,3001304,11.68,1
1530,M,68,25/2/2021,21:55:33,2512,3001304,11.68,1
1531,M,56,26/2/2021,06:11:15,2512,3001304,11.68,1
1532,M,15,26/2/2021,06:42:42,2512,3001304,11.68,1
1533,M,30,26/2/2021,07:49:51,2512,3001304,11.68,1
1534,M,36,26/2/2021,05:52:12,4234,3001304,11.68,1
1535,M,46,26/2/2021,09:29:35,4446,3001304,11.68,1
1536,M,7,27/2/2021,10:30:54,2512,3001304,11.68,1
1537,F,14,27/2/2021,08:00:57,4234,3001304,11.68,1
1538,M,51,27/2/2021,09:16:41,4234,3001304,11.68,1
1539,F,24,27/2/2021,16:25:49,4446,3001304,11.68,1
1540,M,69,28/2/2021,02:40:02,8653,3001304,11.68,1
1541,M,24,1/1/2021,02:29:17,8653,3001317,25.7,1
1542,F,61,2/1/2021,20:23:45,2512,3001317,25.7,1
1543,M,5,2/1/2021,17:53:07,8653,3001317,25.7,1
1544,F,42,2/1/2021,18:25:04,8653,3001317,25.7,1
1545,F,9,3/1/2021,19:39:43,8653,3001317,25.7,1
1546,M,12,4/1/2021,18:33:52,8653,3001317,25.7,1
1547,M,65,4/1/2021,19:23:02,8653,3001317,25.7,1
1548,M,13,5/1/2021,14:58:05,2512,3001317,25.7,1
1549,M,58,5/1/2021,21:17:22,8653,3001317,25.7,1
1550,M,71,6/1/2021,18:19:29,2512,3001317,25.7,1
1551,F,19,6/1/2021,00:28:39,8653,3001317,25.7,1
1552,M,54,6/1/2021,20:24:57,8653,3001317,25.7,1
1553,M,18,7/1/2021,00:50:00,8653,3001317,25.7,1
1554,M,26,7/1/2021,01:08:15,8653,3001317,25.7,1
1555,F,36,7/1/2021,01:41:52,8653,3001317,25.7,1
1556,M,39,7/1/2021,13:16:37,8653,3001317,25.7,1
1557,F,13,7/1/2021,18:31:32,8653,3001317,25.7,1
1558,M,9,8/1/2021,12:04:50,8653,3001317,25.7,1
1559,F,47,8/1/2021,14:11:12,8653,3001317,25.7,1
1560,F,27,8/1/2021,18:13:01,8653,3001317,25.7,1
1561,M,54,9/1/2021,06:52:12,2512,3001317,25.7,1
1562,M,44,9/1/2021,10:05:38,8653,3001317,25.7,1
1563,M,6,10/1/2021,12:54:34,2512,3001317,25.7,1
1564,F,67,10/1/2021,16:33:56,8653,3001317,25.7,1
1565,F,38,10/1/2021,21:20:59,8653,3001317,25.7,1
1566,M,56,10/1/2021,21:23:17,8653,3001317,25.7,1
1567,M,68,11/1/2021,09:31:19,8653,3001317,25.7,1
1568,F,5,11/1/2021,22:15:28,8653,3001317,25.7,1
1569,M,25,11/1/2021,22:17:10,8653,3001317,25.7,1
1570,M,22,11/1/2021,23:15:26,8653,3001317,25.7,1
1571,F,42,12/1/2021,14:57:24,2512,3001317,25.7,1
1572,F,45,12/1/2021,20:39:10,8653,3001317,25.7,1
1573,F,65,13/1/2021,02:11:06,8653,3001317,25.7,1
1574,M,57,13/1/2021,14:10:55,8653,3001317,25.7,1
1575,F,9,13/1/2021,20:30:37,8653,3001317,25.7,1
1576,M,37,14/1/2021,20:54:49,2512,3001317,25.7,1
1577,F,7,15/1/2021,11:11:21,8653,3001317,25.7,1
1578,M,13,15/1/2021,18:27:11,8653,3001317,25.7,1
1579,M,44,15/1/2021,20:40:19,8653,3001317,25.7,1
1580,M,42,15/1/2021,20:57:00,8653,3001317,25.7,1
1581,F,5,15/1/2021,21:48:45,8653,3001317,25.7,1
1582,M,12,15/1/2021,22:01:21,8653,3001317,25.7,1
1583,F,15,15/1/2021,22:01:51,8653,3001317,25.7,1
1584,M,44,16/1/2021,12:29:03,8653,3001317,25.7,1
1585,M,7,17/1/2021,21:03:24,8653,3001317,25.7,1
1586,M,55,17/1/2021,21:53:48,8653,3001317,25.7,1
1587,F,48,18/1/2021,18:52:32,2512,3001317,25.7,1
1588,M,6,18/1/2021,21:58:59,2512,3001317,25.7,1
1589,M,17,19/1/2021,17:54:12,8653,3001317,25.7,1
1590,M,22,19/1/2021,21:54:34,8653,3001317,25.7,1
